ZONE_ID;STADSDELEN;BC;GEBIED_ACTWAG;ZONE_VENOM;GEM2014;GEMEENTE;BUURT_ZONENAAM;PC4;LAND;PROV;COROP;HAVEN_IND;XCOORD;YCOORD;OPP;HUISH;INK_GEM;ACT_WAG;INWONERS;M_00_05;M_06_11;M_12_14;M_15_17;M_18_34;M_35_54;M_55_64;M_65_74;M_75_EO;V_00_05;V_06_11;V_12_14;V_15_17;V_18_34;V_35_54;V_55_64;V_65_74;V_75_EO;BBV_MAN;WERKZ_M;PT_MAN;BBV_VROUW;WERKZ_V;PT_VROUW;HOWEEK;MBOWEEK;HOWKND;MBOWKND;BANENTOT2;ZELFST;BANENTOT;LANDBOUW;INDUSTRIE;DETAIL;DIENSTEN;OVERHEID;OVERIG;BASIS_OW;SPEC_OW;VOORTG_OW;MBO;HBO_WO;hotelbedden;PT_KP;PZT_H;PZT_B;AVert;AAank;
4560;12;Z99z;0;2987;339;Renswoude;Verspreide_huizen;0;1;9;17;0;165194;453609;1841;2024;51827;3083;5327;254;218;113;112;577;691;319;254;140;240;192;120;126;563;672;298;266;172;1430;1397;110;1172;1127;437;94;99;1;0;2833;415;3248;212;709;93;478;78;1678;390;0;0;0;0;0;0;0.0;0.0;1;1;
4561;12;Z99z;0;2988;1581;Utrechtse_Heuvelrug;Verspreide_huizen_Lekdijk;0;1;9;17;0;160539;446684;3045;2959;47384;4154;6946;209;203;133;163;581;874;565;425;293;184;223;125;127;539;885;540;421;456;1774;1707;191;1434;1368;681;119;104;8;0;1747;626;2373;165;522;214;385;90;997;474;0;27;0;0;0;0;0.0;0.0;1;1;
4562;12;Z99z;0;2989;1581;Utrechtse_Heuvelrug;Verspreide_huizen_op_de_Heuvelrug;0;1;9;17;0;157937;447491;3019;3335;48694;4552;7642;230;235;135;147;658;983;533;463;395;200;241;122;136;608;999;506;527;524;1825;1755;189;1507;1434;712;124;132;10;0;1355;682;2037;80;199;315;535;124;784;568;0;0;0;0;0;0;0.0;0.0;1;1;
4563;12;Z99z;0;2990;1581;Utrechtse_Heuvelrug;Verspreide_huizen_op_de_Heuvelrug_2;0;1;9;17;0;154482;452632;2525;2590;54039;3720;6003;177;202;113;140;396;756;462;384;333;160;175;96;132;353;822;459;403;440;1422;1373;148;1204;1147;580;110;80;8;0;1843;591;2434;61;365;157;697;207;947;440;37;395;0;0;0;0;0.0;0.0;1;1;
4564;12;Z99z;0;2991;1581;Utrechtse_Heuvelrug;Verspreide_huizen_in_het_Lage_Land;0;1;9;17;0;151770;449803;2220;4414;51088;5642;10334;287;330;198;193;731;1356;748;606;584;267;304;193;202;681;1409;700;684;861;2330;2245;234;1980;1886;947;243;111;31;1;6422;962;7384;49;359;460;994;2153;3369;876;189;1803;0;0;0;0;0.0;0.0;1;1;
4565;12;Z99z;0;2992;1581;Utrechtse_Heuvelrug;Landelijk_Gebied_zuidzijde;0;1;9;17;0;147682;451624;2643;8282;54580;9668;18800;619;669;375;395;1499;2303;1299;1075;851;574;655;337;349;1338;2516;1405;1245;1296;4369;4204;469;3765;3587;1807;491;312;59;13;6382;1664;8046;45;419;610;1533;2102;3337;1718;0;0;0;0;0;0;0.0;0.0;1;1;
4566;12;Z99z;0;2993;345;Veenendaal;Fort_Buurtsteeg;0;1;9;17;0;165534;449411;667;8675;44583;11000;21096;719;798;403;432;2360;2802;1424;1109;502;732;766;374;439;2203;2836;1512;1054;631;5706;5446;636;4821;4556;2334;559;480;14;13;12834;1250;14084;40;2398;661;5407;709;4869;2247;0;2984;1009;0;0;56;0.0;0.0;1;1;
4567;12;Z99z;0;2994;345;Veenendaal;De_Blauwe_Hel;0;1;9;17;0;167061;448714;524;9566;36864;10914;20853;714;745;367;368;2268;2424;1141;1085;939;699;671;355;364;2202;2409;1150;1369;1583;5068;4840;558;4297;4064;2044;386;422;5;7;6873;1002;7875;5;1019;1861;1232;891;2867;2275;209;0;0;0;0;94;0.0;0.0;1;1;
4568;12;Z99z;0;2995;345;Veenendaal;Veenendaal-Oost;0;1;9;17;0;168603;448658;151;1235;41848;1310;3819;292;249;94;101;463;560;105;65;21;292;202;96;63;499;502;118;77;20;1018;978;94;883;842;396;40;44;1;0;155;135;290;7;28;7;105;21;122;272;0;27;0;0;0;0;0.0;0.0;1;1;
4569;12;Z99z;0;2996;345;Veenendaal;Nijverkamp;0;1;9;17;0;166439;446599;334;1027;42176;1559;2416;80;90;44;51;286;296;148;120;96;79;77;41;46;250;288;131;115;178;620;593;72;488;461;232;58;45;1;0;6085;266;6351;9;3604;279;475;62;1922;341;0;0;0;0;0;0;0.0;0.0;1;1;
4570;12;Z99z;0;2997;345;Veenendaal;Franse_Gat;0;1;9;17;0;165542;447766;309;7371;48621;9660;18112;627;655;405;450;1748;2435;1195;953;524;597;647;363;382;1761;2560;1230;950;630;4718;4504;524;4116;3893;2007;423;437;9;7;1747;1027;2774;7;241;424;551;558;993;1210;117;3223;0;0;0;0;0.0;0.0;1;1;
4571;12;Z99z;0;2998;340;Rhenen;Binnenveld;0;1;9;17;0;167071;442372;4282;8301;46126;11060;20038;691;757;374;420;1875;2556;1310;1150;847;622;714;374;415;1776;2564;1288;1210;1095;4724;4510;418;3766;3541;1624;360;332;21;2;5124;1354;6478;192;1377;758;928;432;2791;1824;0;249;0;0;0;0;0.0;0.0;1;1;
4572;12;Z99z;0;2999;352;Wijk_bij_Duurstede;Verspreide_huizen_Langbroek;0;1;9;17;0;151249;446889;1786;924;53876;1427;2333;95;83;53;66;218;286;166;148;75;72;94;37;39;210;283;170;142;96;607;575;70;506;473;233;39;55;0;0;449;214;663;99;93;37;202;58;174;218;0;0;0;0;0;0;0.0;0.0;1;1;
4573;12;Z99z;0;3000;352;Wijk_bij_Duurstede;Verspreide_huizen_Cothen;0;1;9;17;0;149409;445337;1189;1295;46956;1865;3194;96;117;60;75;286;412;246;188;127;99;96;51;73;267;456;219;189;137;835;790;89;714;668;332;82;86;3;0;679;251;930;136;236;42;164;25;327;271;0;0;0;0;0;0;0.0;0.0;1;1;
4574;12;Z99z;0;3001;352;Wijk_bij_Duurstede;Verspreide_huizen;0;1;9;17;0;151354;443103;2027;7798;47468;9981;18315;580;600;338;348;1604;2293;1477;1170;561;556;568;283;374;1588;2456;1594;1207;718;4853;4603;507;4301;4018;1985;370;400;9;0;3853;1278;5131;117;543;703;1270;486;2012;1512;89;749;0;0;0;0;0.0;0.0;1;1;
4575;12;Z99z;0;3002;85;Ooststellingwerf;Verspreide_huizen_Appelscha;0;1;1;6;0;219654;552448;7188;2442;39868;3426;5508;120;153;78;98;512;716;457;429;293;110;119;68;85;403;672;455;412;328;1386;1344;149;1106;1064;510;90;100;3;1;1145;334;1479;164;172;176;121;30;816;319;0;0;0;0;0;0;0.0;0.0;1;1;
4576;12;Z99z;0;3003;85;Ooststellingwerf;Verspreide_huizen_Oosterwolde;0;1;1;6;0;213420;555700;12273;6893;38617;9070;15314;465;518;270;281;1264;1985;1130;1038;675;429;509;249;247;1208;1914;1187;1060;885;3972;3864;402;3263;3139;1493;195;338;6;1;5204;966;6170;521;1509;776;606;612;2146;1302;74;1215;0;0;0;0;0.0;0.0;1;1;
4577;12;Z99z;0;3004;85;Ooststellingwerf;Verspreide_huizen_Haule;0;1;1;6;0;217630;563927;3068;1923;41054;2882;4650;119;152;84;97;429;565;394;287;198;119;129;74;103;389;586;371;280;274;1251;1213;131;1022;984;471;89;132;1;1;1294;313;1607;175;469;165;101;66;631;345;0;245;0;0;0;0;0.0;0.0;1;1;
4578;12;Z99z;0;3005;98;Weststellingwerf;Verspreide_huizen_Boijl;0;1;1;6;0;201049;544389;18075;4823;41402;7136;11201;306;337;199;205;1008;1387;959;804;461;309;301;166;189;857;1424;998;756;535;2745;2667;289;2153;2080;1062;187;275;12;4;1918;1000;2918;787;504;226;403;115;883;771;0;0;0;0;0;0;0.0;0.0;1;1;
4579;12;Z99z;0;3006;98;Weststellingwerf;Verspreide_huizen_Blesdijke;0;1;1;6;0;196277;542843;4703;6545;36567;7978;14756;440;498;259;287;1328;1877;943;890;751;423;474;241;250;1301;1789;996;909;1100;3433;3342;352;2737;2640;1321;208;412;10;0;5528;814;6342;165;1977;939;487;679;2095;1203;57;1428;0;0;0;0;0.0;0.0;1;1;
4580;12;Z99z;0;3007;1921;De_Friese_Meren;Bantega;0;1;1;5;0;177623;540532;9441;6036;41513;8624;13758;398;489;266;271;1208;1918;950;911;547;384;479;264;267;1046;1805;983;900;672;3490;3339;434;2768;2629;1485;180;328;9;1;3893;1059;4952;312;1318;657;692;173;1800;1225;0;366;0;0;0;0;0.0;0.0;1;1;
4581;12;Z99z;0;3008;1921;De_Friese_Meren;Harich;0;1;1;5;0;166829;543947;10738;4372;41519;5984;10078;285;350;169;192;910;1215;716;736;509;276;317;160;187;774;1147;737;701;697;2409;2304;314;1902;1809;1024;123;259;10;3;2728;785;3513;342;988;368;360;227;1228;789;0;317;0;0;0;0;0.0;0.0;1;1;
4582;12;Z99z;0;3009;1921;De_Friese_Meren;Tjerkgaast;0;1;1;6;0;181693;550239;15106;6225;42169;8676;15128;434;532;312;313;1429;2002;1122;949;554;422;508;309;352;1321;1945;1062;915;647;3804;3635;487;3050;2899;1641;291;442;12;3;5568;1107;6675;546;1798;572;915;209;2635;1022;0;665;0;0;0;0;0.0;0.0;1;1;
4583;12;Z99z;0;3010;1921;De_Friese_Meren;Vegelinsoord;0;1;1;6;0;183262;554110;6524;5466;42542;7024;12236;330;377;225;232;1055;1524;878;836;577;290;383;215;220;959;1527;925;822;861;2970;2843;377;2419;2291;1301;206;327;9;4;5618;873;6491;348;1661;486;1089;742;2165;1217;0;0;0;0;0;0;0.0;0.0;1;1;
4584;12;Z99z;0;3011;1900;S·dwest_FryslÔn;Heidenschap;0;1;1;5;0;158057;549522;11261;4935;40310;5894;10996;306;380;210;173;856;1340;816;830;571;296;384;200;221;760;1333;798;810;712;2719;2615;356;2227;2125;1189;156;261;6;2;3385;885;4270;437;922;469;374;141;1927;952;0;192;0;0;0;0;0.0;0.0;1;1;
4585;12;Z99z;0;3012;1900;S·dwest_FryslÔn;Verspreide_huizen_Heeg;0;1;1;5;0;170802;557082;16233;6639;43997;9183;15634;411;604;310;365;1396;2013;1246;1076;636;386;497;296;354;1134;2017;1147;1032;714;4202;4044;550;3346;3192;1773;275;337;20;11;4329;1177;5506;704;1500;371;1068;274;1589;1367;0;0;0;0;0;0;0.0;0.0;1;1;
4586;12;Z99z;0;3013;1900;S·dwest_FryslÔn;Offingawier;0;1;1;5;0;173633;561186;2484;9675;39654;10226;20765;616;668;385;402;1962;2641;1341;1187;991;571;632;337;390;1858;2632;1402;1305;1445;5276;5079;659;4509;4311;2365;390;382;27;35;13692;1395;15087;327;1946;1531;3600;1838;5845;1831;358;4592;380;0;0;16;0.0;0.0;1;1;
4587;12;Z99z;0;3014;1900;S·dwest_FryslÔn;Sperkhem_en_industrieterrein_Houkesloot;0;1;1;5;0;173417;559591;872;6097;37112;6451;13402;435;487;262;307;1374;1889;842;732;477;390;473;235;273;1235;1802;854;765;570;3641;3509;458;2986;2854;1562;172;316;6;32;4871;648;5519;13;1692;1115;684;404;1611;1022;358;0;878;0;0;50;0.0;0.0;1;1;
4588;12;Z99z;0;3015;1900;S·dwest_FryslÔn;Verspreide_huizen_Pingjum;0;1;1;5;0;158715;565775;15982;4995;41478;7107;11552;349;405;194;228;1013;1542;887;846;459;320;364;195;239;869;1459;883;765;535;3128;3007;401;2503;2390;1326;176;290;6;0;3125;960;4085;732;1237;287;413;122;1294;791;0;0;0;0;0;0;0.0;0.0;1;1;
4589;12;Z99z;0;3016;1900;S·dwest_FryslÔn;Verspreide_huizen_Bolsward;0;1;1;5;0;164329;564206;935;4537;37162;4855;10091;327;342;181;220;875;1277;675;594;487;289;332;222;200;845;1226;690;634;675;2534;2434;330;2117;2019;1112;154;259;7;0;5375;588;5963;23;1843;637;575;357;2528;940;0;1324;0;0;0;10;0.0;0.0;1;1;
4590;12;Z99z;0;3017;74;Heerenveen;Tjalleberd;0;1;1;6;0;192179;557410;3243;654;45689;1105;1739;68;73;30;34;140;249;135;115;45;52;70;38;38;132;259;129;93;39;446;432;50;371;354;187;26;48;2;1;285;141;426;103;86;3;45;19;170;158;0;0;0;0;0;0;0.0;0.0;1;1;
4591;12;Z99z;0;3018;74;Heerenveen;Het_meer;0;1;1;6;0;192701;552685;777;1869;53849;2787;5193;254;280;143;134;437;863;239;175;98;224;295;124;119;436;872;234;167;99;1336;1283;129;1141;1090;565;99;102;9;8;8057;397;8454;14;1609;57;1621;549;4604;939;187;405;3460;0;0;0;0.0;0.0;1;1;
4592;12;Z99z;0;3019;74;Heerenveen;Noord;0;1;1;6;0;191278;552370;748;7078;32745;6643;13114;340;335;175;201;1399;1656;791;786;767;312;300;157;164;1308;1475;813;885;1250;3290;3163;357;2570;2449;1251;222;324;6;15;11102;834;11936;9;1769;1289;2374;948;5547;748;0;2124;0;0;0;60;0.0;0.0;1;1;
4593;12;Z99z;0;3020;74;Heerenveen;Nieuweschoot;0;1;1;6;0;190496;551870;949;5413;41101;6481;12038;357;414;212;275;1138;1571;814;733;465;308;384;220;223;1045;1610;904;799;566;3015;2891;343;2530;2403;1257;265;351;9;12;5135;690;5825;9;1824;489;968;496;2039;976;0;1968;360;0;0;0;0.0;0.0;1;1;
4594;12;Z99z;0;3021;74;Heerenveen;Katlijk;0;1;1;6;0;194188;551304;2664;2108;46677;3071;5006;128;152;95;115;429;632;433;309;202;132;142;84;135;394;680;414;309;221;1275;1219;146;1059;1007;530;115;135;4;2;747;355;1102;94;168;37;225;44;534;365;0;0;0;0;0;0;0.0;0.0;1;1;
4595;12;Z99z;0;3022;74;Heerenveen;Hoornsterzwaag;0;1;1;6;0;203392;555206;5577;2938;40594;4402;6780;181;215;133;127;564;879;571;477;265;172;198;115;125;556;877;544;468;313;1749;1678;196;1409;1337;702;83;162;2;1;1197;464;1661;315;281;183;205;56;621;473;0;0;0;0;0;0;0.0;0.0;1;1;
4596;12;Z99z;0;3023;86;Opsterland;Verspreide_huizen_Nij_Beets;0;1;1;6;0;199505;559019;11138;6689;40812;9359;15446;446;538;299;322;1396;2095;1191;914;639;412;493;255;290;1319;2029;1145;919;744;4079;3914;479;3291;3127;1679;253;437;11;4;4116;1112;5228;426;1210;942;720;266;1664;1275;0;566;0;0;0;0;0.0;0.0;1;1;
4597;12;Z99z;0;3024;86;Opsterland;Verspreide_huizen_Ureterp;0;1;1;6;0;207078;565957;11434;5886;43946;8464;14245;408;495;285;293;1281;1776;1094;923;581;373;479;271;296;1110;1771;1078;917;814;3494;3342;423;2829;2686;1451;247;313;14;4;3939;909;4848;391;536;366;412;540;2603;1244;211;0;0;0;0;0;0.0;0.0;1;1;
4598;12;Z99z;0;3025;90;Smallingerland;Buitengebied_Drachten;0;1;1;6;0;203081;568813;1069;8843;33880;8806;17847;500;531;267;278;1755;2131;1097;985;1083;476;511;241;271;1595;1970;1188;1221;1747;4353;4172;527;3527;3355;1848;276;316;4;16;13277;811;14088;4;2957;1888;1621;1841;5777;1916;339;2963;1964;0;0;33;0.0;0.0;1;1;
4599;12;Z99z;0;3026;90;Smallingerland;Drachtstercompagnie;0;1;1;6;0;202203;570184;772;6501;36012;7415;14448;523;550;265;293;1566;2078;928;695;431;430;500;280;271;1441;1947;931;778;541;3844;3686;464;3182;3031;1666;253;339;6;15;5691;714;6405;8;2202;412;1281;824;1678;959;594;2190;0;0;0;0;0.0;0.0;1;1;
4600;12;Z99z;0;3027;90;Smallingerland;De_Haven;0;1;1;6;0;200402;568168;829;5477;43593;6794;13195;413;522;270;307;1215;1850;932;731;371;402;497;277;292;1140;1826;935;791;424;3400;3253;434;2888;2741;1539;287;328;15;14;6952;810;7762;6;3565;307;1074;151;2659;1011;146;0;0;0;0;0;0.0;0.0;1;1;
4601;12;Z99z;0;3028;90;Smallingerland;Oudega;0;1;1;6;0;200047;571257;9996;4195;45548;6420;10452;284;345;224;280;1013;1332;819;690;367;297;327;202;239;851;1351;747;656;428;2767;2643;370;2217;2100;1186;219;259;9;9;1518;681;2199;385;460;171;271;103;809;730;42;0;0;0;0;0;0.0;0.0;1;1;
4602;12;Z99z;0;3029;80;Leeuwarden;Aldeboarn;0;1;1;4;0;184616;566757;16807;8618;42555;11370;19378;573;706;350;429;1612;2645;1389;1279;778;508;672;392;382;1491;2605;1426;1205;936;4886;4579;586;3974;3682;2051;344;478;18;3;5280;1444;6724;585;1298;520;1347;347;2627;1636;0;185;0;0;0;0;0.0;0.0;1;1;
4603;12;Z99z;0;3030;80;Leeuwarden;Buitengebied_Noordwest;0;1;1;4;0;180707;580133;1711;3541;35022;3114;6874;197;195;113;114;887;865;432;385;238;197;210;101;112;795;817;437;395;384;1826;1682;233;1457;1323;739;191;168;38;16;8989;519;9508;14;2425;460;2693;1671;2245;321;253;787;2803;0;0;19;0.0;0.0;1;1;
4604;12;Z99z;0;3031;80;Leeuwarden;Buitengebied_Wirdum;0;1;1;4;0;183567;576111;3385;5013;53495;6779;13518;622;670;324;301;1020;2105;844;582;296;580;648;343;324;1102;2128;756;551;322;3441;3176;388;2938;2683;1516;248;238;21;10;1679;826;2505;90;167;206;804;152;1086;1455;0;0;0;0;0;0;0.0;0.0;1;1;
4605;12;Z99z;0;3032;80;Leeuwarden;Nijl?ón;0;1;1;4;0;181960;578245;233;6517;30324;4791;11178;305;266;130;142;1587;1342;646;560;432;258;265;139;148;1586;1403;717;603;649;2988;2747;373;2631;2395;1319;364;278;84;22;4309;653;4962;2;317;482;840;912;2409;1245;283;987;4935;0;0;38;0.0;0.0;1;1;
4606;12;Z99z;0;3033;80;Leeuwarden;Vossepark;0;1;1;4;0;181910;579723;286;9176;31585;6092;15570;376;384;183;215;2825;1974;795;659;401;347;385;181;193;2812;1711;787;693;649;4451;4081;578;3636;3290;1792;884;340;355;52;22636;1507;24143;3;291;1774;7805;7254;7016;1429;0;516;625;14273;0;108;0.0;0.0;1;1;
4607;12;Z99z;0;3034;80;Leeuwarden;Buitengebied_Lekkum_en_Miedum;0;1;1;4;0;182977;580994;850;7712;27012;5231;14067;456;430;216;227;1825;1579;826;660;538;421;408;211;211;1906;1624;928;805;796;3496;3209;446;3100;2806;1559;477;382;144;25;1536;503;2039;18;206;441;218;221;935;821;264;0;0;0;0;0;0.0;0.0;1;1;
4608;12;Z99z;0;3035;80;Leeuwarden;Zamenhofpark;0;1;1;4;0;183339;579887;117;5671;27220;3506;9223;216;235;91;111;1714;1146;488;400;258;220;200;97;101;1798;976;495;411;266;2692;2467;350;2241;2033;1094;549;231;194;32;1512;667;2179;1;158;360;401;173;1086;648;0;712;0;0;0;72;0.0;0.0;1;1;
4609;12;Z99z;0;3036;80;Leeuwarden;Hemrik;0;1;1;4;0;183844;578468;636;7407;32082;6063;14477;406;401;183;193;1915;1748;835;775;600;378;391;183;242;1948;1588;894;808;989;3610;3316;452;3036;2756;1527;488;349;129;39;16985;995;17980;3;4187;778;2417;1877;8718;571;37;3230;618;2356;0;26;0.0;0.0;1;1;
4610;12;Z99z;0;3037;80;Leeuwarden;De_Groene_Ster;0;1;1;4;0;185282;580461;1160;7105;34629;6425;14271;477;464;234;227;1665;1960;1031;827;415;443;471;205;222;1542;1771;1046;782;489;3969;3653;471;3119;2839;1590;324;353;49;29;3055;671;3726;2;667;646;383;831;1197;1242;151;1540;5037;0;0;0;0.0;0.0;1;1;
4611;12;Z99z;0;3038;140;Littenseradiel;Verspreide_huizen_Wommels;0;1;1;4;0;172739;571030;13211;4471;44080;6420;10641;354;384;215;246;920;1394;813;688;395;305;363;198;222;839;1392;776;635;502;2793;2651;346;2256;2124;1176;184;267;10;3;2530;858;3388;606;866;244;375;207;1090;978;0;0;0;0;0;0;0.0;0.0;1;1;
4612;12;Z99z;0;3039;72;Harlingen;Verspreide_huizen_Harlingen;0;1;1;4;0;157992;576264;2645;7461;36616;7790;15772;402;539;335;335;1364;2005;1103;1092;774;430;440;275;284;1186;1978;1143;1161;926;4046;3877;330;3196;3009;1226;200;394;7;3;5828;973;6801;159;1579;808;948;600;2707;1262;0;1257;315;0;0;24;0.0;0.0;1;1;
4613;12;Z99z;0;3040;70;Franekeradeel;Verspreide_huizen_Tzum;0;1;1;4;0;165118;577411;4711;6781;38080;7809;14956;385;442;259;302;1391;1902;1058;1015;659;411;478;264;277;1261;1892;1086;1014;860;3744;3600;428;3090;2942;1515;251;390;9;2;5699;814;6513;243;1575;623;1474;603;1995;1163;120;1248;0;0;0;5;0.0;0.0;1;1;
4614;12;Z99z;0;3041;70;Franekeradeel;Verspreide_huizen_Tzummarum;0;1;1;4;0;164635;582016;5658;2298;38453;3097;5208;148;183;106;104;513;767;402;333;184;151;162;97;109;423;652;390;286;198;1491;1442;156;1071;1019;527;80;139;1;0;1289;346;1635;614;374;62;210;61;314;377;0;0;0;0;0;0;0.0;0.0;1;1;
4615;12;Z99z;0;3042;1908;Menameradiel;Verspreide_huizen_Dronrijp;0;1;1;4;0;174354;580767;6973;5732;42055;7961;13365;403;506;245;301;1189;1752;1037;884;519;393;421;228;271;1029;1705;994;859;629;3518;3386;394;2762;2633;1365;255;326;10;5;2522;830;3352;602;821;268;351;246;1064;1189;0;0;0;0;0;0;0.0;0.0;1;1;
4616;12;Z99z;0;3043;737;Tytsjerksteradiel;Verspreide_huizen_Tytsjerk;0;1;1;4;0;190236;582686;5863;5698;42410;7663;13039;382;438;245;252;1161;1599;892;904;638;348;410;242;255;1017;1589;937;900;830;2983;2900;292;2280;2197;1070;217;314;6;5;2372;753;3125;312;386;376;352;149;1550;981;0;365;0;0;0;0;0.0;0.0;1;1;
4617;12;Z99z;0;3044;737;Tytsjerksteradiel;Verspreide_huizen_Eastermar;0;1;1;4;0;195996;578267;10225;7786;41105;10989;18727;533;677;361;382;1626;2463;1337;1176;830;554;659;354;373;1534;2360;1323;1178;1007;4307;4184;414;3287;3164;1538;360;452;6;1;6014;1058;7072;386;1860;711;769;557;2789;1686;0;995;0;0;0;0;0.0;0.0;1;1;
4618;12;Z99z;0;3045;59;Achtkarspelen;Verspreide_huizen_Surhuizum;0;1;1;4;0;206489;577544;3443;5442;37589;7303;12754;396;471;272;250;1232;1663;876;812;473;387;450;220;246;1112;1593;864;748;689;3295;3155;444;2656;2530;1456;196;327;5;1;3263;719;3982;254;1215;659;402;152;1300;1143;0;477;0;0;0;0;0.0;0.0;1;1;
4619;12;Z99z;0;3046;59;Achtkarspelen;Verspreide_huizen_Buitenpost;0;1;1;4;0;204394;583166;6913;6263;38654;8815;14924;505;603;322;354;1464;2026;1037;879;462;428;524;282;290;1329;1922;999;864;634;3941;3771;540;3172;3019;1737;277;427;7;1;4327;929;5256;317;2104;377;516;636;1306;1426;0;1314;245;0;0;0;0.0;0.0;1;1;
4620;12;Z99z;0;3047;79;Kollumerland_ca;Verspreide_huizen_Munnekezijl;0;1;1;4;0;205276;588262;11591;5384;39231;7464;12807;406;466;224;264;1258;1717;947;747;480;420;426;234;247;1150;1612;828;765;616;3394;3294;460;2686;2594;1477;230;308;4;0;3022;846;3868;420;866;389;410;330;1453;1013;0;417;0;0;0;0;0.0;0.0;1;1;
4621;12;Z99z;0;3048;1891;Dantumadiel;Verspreide_huizen_Rinsumageast;0;1;1;4;0;196032;587005;8696;7756;39561;10752;18867;573;646;340;351;1831;2365;1378;1209;770;589;650;321;381;1621;2277;1327;1188;1050;4925;4799;728;4002;3888;2293;364;516;7;0;3699;1002;4701;337;1190;601;513;468;1592;1610;215;286;0;0;0;0;0.0;0.0;1;1;
4622;12;Z99z;0;3049;58;Dongeradeel;Dokkum_Betterwird;0;1;1;4;0;195936;593256;1008;5625;36813;6511;12560;367;430;230;249;1184;1535;804;726;594;333;457;246;254;1108;1543;854;785;861;2934;2825;320;2413;2308;1176;261;343;7;1;6580;628;7208;20;2412;1034;1018;776;1948;1196;224;2050;1324;0;0;15;0.0;0.0;1;1;
4623;12;Z99z;0;3050;58;Dongeradeel;Verspreide_huizen_Anjum;0;1;1;4;0;197590;597934;16569;4740;39250;6612;11172;331;391;195;215;1099;1479;891;707;419;393;423;209;222;927;1369;807;608;487;2930;2819;313;2177;2070;1057;167;310;3;0;1934;725;2659;703;469;121;325;165;876;987;0;0;0;0;0;0;0.0;0.0;1;1;
4624;12;Z99z;0;3051;1722;Ferwerderadiel;Verspreide_huizen_Hallum;0;1;1;4;0;184154;593138;9820;3617;39258;4963;8533;284;313;186;177;755;1133;635;540;325;277;306;165;166;710;1013;630;519;399;2143;2009;246;1640;1523;834;113;221;7;0;2353;540;2893;354;1075;136;175;200;953;765;0;124;0;0;0;0;0.0;0.0;1;1;
4625;12;Z99z;0;3052;81;Leeuwarderadeel;Verspreide_huizen_Stiens;0;1;1;4;0;180354;586199;4104;4250;42477;5628;10068;292;346;155;207;850;1181;810;710;458;287;307;173;171;824;1253;767;689;588;2378;2187;302;1974;1797;1033;165;228;11;2;2099;614;2713;172;424;421;343;135;1218;782;0;0;0;0;0;0;0.0;0.0;1;1;
4626;12;Z99z;0;3053;63;het_Bildt;Verspreide_huizen_Sint_Jacobiparochie;0;1;1;4;0;172115;587416;9283;4583;37755;6052;10550;283;376;202;227;955;1403;807;663;440;296;351;209;195;818;1326;803;635;561;2674;2575;307;2105;2008;1050;150;284;6;1;3237;614;3851;330;840;330;481;321;1549;891;0;623;0;0;0;0;0.0;0.0;1;1;
4627;12;Z99z;0;3054;96;Vlieland;Verspreide_huizen_Vlieland;0;1;1;4;0;133263;589975;4009;631;39064;459;1136;25;23;17;18;136;170;90;64;38;15;20;17;17;138;146;84;69;49;265;261;36;190;187;110;7;9;3;1;673;106;779;4;57;61;81;55;521;54;0;34;0;0;0;0;0.0;0.0;1;1;
4628;12;Z99z;0;3055;93;Terschelling;De_Boschplaat;0;1;1;4;0;147972;599454;8849;2476;38429;2579;4891;92;114;61;72;733;604;334;334;210;113;135;58;65;414;606;335;344;267;1444;1432;224;1064;1051;568;116;42;196;1;2205;411;2616;125;256;255;288;252;1440;325;0;112;0;454;0;0;0.0;0.0;1;1;
4629;12;Z99z;0;3056;60;Ameland;Buren;0;1;1;4;0;177482;606693;6029;1724;39873;2030;3669;116;115;64;52;355;468;253;238;156;96;121;61;64;352;450;256;261;191;1118;1113;199;1009;1004;605;25;46;7;2;1915;294;2209;117;215;229;188;162;1298;325;0;161;0;0;0;0;0.0;0.0;1;1;
4630;12;Z99z;0;3057;88;Schiermonnikoog;Verspreide_huizen_Schiermonnikoog;0;1;1;4;0;206493;610726;3984;532;38295;385;933;17;20;17;13;80;129;81;72;60;16;19;10;11;60;123;71;68;66;280;191;88;244;166;82;6;14;0;1;565;59;624;27;47;65;61;54;370;43;0;32;0;0;0;0;0.0;0.0;1;1;
4631;12;Z99z;0;3058;48;Vlagtwedde;Verspreide_huizen_tussen_Harpel_en_Sellingerbeetse;0;1;2;1;0;270454;552101;16976;7175;36012;10056;16378;422;538;264;329;1428;1950;1289;1178;804;397;515;274;302;1234;1877;1363;1163;1051;3861;3733;452;2996;2872;1548;145;369;8;2;5556;754;6310;537;1273;554;674;702;2570;1297;0;1124;0;0;0;0;0.0;0.0;1;1;
4632;12;Z99z;0;3059;37;Stadskanaal;Onstwedde_Buitengebied_Zuid;0;1;2;1;0;264993;556500;8796;5456;37148;7605;12438;340;400;200;235;1126;1579;985;837;568;333;390;196;227;989;1508;934;809;782;3215;3028;315;2496;2311;1115;162;280;5;2;2523;565;3088;282;683;458;351;148;1166;952;0;251;0;0;0;0;0.0;0.0;1;1;
